YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.7,,,0.5,1.7,3.7,2064,Female,All Races,All Ages,High School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.6,,,0.3,1,2.2,1987,Female,All Races,All Ages,Middle School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,10.6,,,0.9,8.9,12.3,3868,Overall,All Races,All Ages,High School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.3,,,0.5,4.4,6.2,3825,Overall,All Races,All Ages,Middle School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.8,,,0.8,5.2,8.4,1843,Male,All Races,All Ages,Middle School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,15.9,,,1.3,13.4,18.4,1825,Male,All Races,All Ages,High School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.1,,,0.8,3.6,6.6,2027,Female,All Races,All Ages,High School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,3.8,,,0.6,2.7,4.9,1962,Female,All Races,All Ages,Middle School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,,,0.1,0.1,0.5,3892,Overall,All Races,All Ages,Middle School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.1,,,0.3,0.5,1.7,3973,Overall,All Races,All Ages,High School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,,,0.3,0,1,1885,Male,All Races,All Ages,Middle School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,2,,,0.6,0.8,3.2,1886,Male,All Races,All Ages,High School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,,,0.1,0,0.4,2064,Female,All Races,All Ages,High School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2006,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0,,,0.1,0,0.1,1987,Female,All Races,All Ages,Middle School,"(40.13057004800049, -74.27369128799967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,42.4,,,6.6,29.4,55.4,51,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,52.8,,,3.5,46,59.6,221,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,53.1,,,5.9,41.5,64.7,110,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,52.5,,,5.4,42,63,111,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,51.4,,,3,45.6,57.2,262,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,53.9,,,5.7,42.7,65.1,51,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,45.6,,,4.3,37.1,54.1,124,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,57,,,4.1,48.9,65.1,137,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,17.5,,,1.4,14.8,20.2,1658,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,4.1,,,0.7,2.8,5.4,1447,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,4,,,0.8,2.4,5.6,737,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,17.7,,,1.9,13.9,21.5,821,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,4.3,,,0.9,2.6,6,706,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,17.3,,,1.6,14.2,20.4,832,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,41.9,,,2.3,37.3,46.5,1635,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,15.3,,,1.4,12.6,18,1392,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,16.1,,,1.7,12.7,19.5,714,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,41.3,,,2.8,35.8,46.8,804,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,14,,,1.8,10.5,17.5,674,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,42.4,,,2.6,37.3,47.5,826,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.6,,,0.9,5.8,9.4,1658,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.3,,,0.3,0.7,1.9,1447,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.9,,,0.4,0.2,1.6,737,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.1,,,1.1,4.9,9.3,821,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.2,,,1.1,6.1,10.3,832,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.7,,,0.6,0.6,2.8,706,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,5.8,,,0.9,4,7.6,1684,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.9,,,0.4,1.1,2.7,1472,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.1,,,0.8,1.6,4.6,750,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,10.3,,,1.8,6.7,13.9,834,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.2,,,0.5,0.3,2.1,845,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.7,,,0.3,0.1,1.3,718,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.2,,,0.8,5.6,8.8,1465,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,15,,,1.3,12.4,17.6,1665,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,23.7,,,2.3,19.1,28.3,822,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.2,,,1.6,5.1,11.3,745,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.2,,,0.8,4.6,7.8,716,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.1,,,1.1,3.9,8.3,838,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,,,0.2,0.1,0.9,1472,Overall,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.7,,,0.5,0.7,2.7,1684,Overall,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.6,,,0.4,0,1.3,750,Male,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.2,,,1,1.3,5.1,834,Male,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,,,0.2,0,0.5,845,Female,All Races,All Ages,High School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2006,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,,,0.3,0,0.9,718,Female,All Races,All Ages,Middle School,"(40.79373015200048, -77.86070029399963)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,54.7,,,4.2,46.5,62.9,183,Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,48.8,,,5.6,37.9,59.7,103,Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,49.6,,,5.1,39.6,59.6,94,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.3,,,8.1,35.5,67.1,56,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,60.7,,,6.1,48.7,72.7,89,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,52.3,,,3.2,46,58.6,219,Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56,,,5.9,44.4,67.6,114,Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.5,,,6.4,42.9,68.1,61,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,50.3,,,4,42.4,58.2,114,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,54.8,,,4,46.9,62.7,105,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2006,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.3,,,9.4,36.8,73.8,51,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9,,,1.1,6.9,11.1,1333,Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19.1,,,1.7,15.7,22.5,1301,Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,22.2,,,1.9,18.5,25.9,589,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.4,,,1.6,6.2,12.6,655,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8.5,,,1.3,6,11,667,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,16.3,,,2,12.3,20.3,707,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,53.9,,,2.2,49.6,58.2,1293,Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,32.6,,,2.4,27.8,37.4,1294,Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,34.2,,,2.8,28.7,39.7,640,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,58.4,,,2.3,53.8,63,589,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2006,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,49.6,,,3,43.8,55.4,700,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
